일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2018/03/27","2670.97","-30.26","-1.12","2716.92","2722.19","2652.50","14100.0","712489.0","7.578543E7"
"2018/03/26","2701.23","69.52","2.64","2632.38","2701.23","2603.85","13766.0","630086.0","7.7731044E7"
"2018/03/23","2631.71","-158.78","-5.69","2724.44","2752.22","2631.71","19568.0","801857.0","7.6536993E7"
"2018/03/22","2790.49","-26.21","-0.93","2829.07","2844.72","2788.97","12767.0","408167.0","8.1434029E7"
"2018/03/21","2816.70","-29.68","-1.04","2846.10","2858.91","2815.66","11366.0","397317.0","8.152631E7"
"2018/03/20","2846.38","-7.49","-0.26","2830.46","2846.38","2811.43","9963.0","397622.0","8.2536915E7"
"2018/03/19","2853.87","-7.69","-0.27","2870.92","2885.64","2853.87","10911.0","471292.0","8.2807865E7"
"2018/03/16","2861.56","-1.03","-0.04","2858.74","2861.65","2819.70","13033.0","600008.0","8.2808566E7"
"2018/03/15","2862.59","-15.53","-0.54","2868.81","2870.48","2839.02","13052.0","578295.0","8.2686742E7"
"2018/03/14","2878.12","-11.37","-0.39","2871.07","2883.81","2858.70","14297.0","665458.0","8.3463784E7"
"2018/03/13","2889.49","72.58","2.58","2850.46","2890.03","2832.52","18518.0","917426.0","8.3076761E7"
"2018/03/12","2816.91","45.61","1.65","2811.66","2817.28","2795.62","9914.0","346892.0","7.916859E7"
"2018/03/09","2771.30","42.50","1.56","2750.85","2809.44","2749.66","13701.0","575273.0","7.7732599E7"
"2018/03/08","2728.80","16.24","0.60","2735.17","2740.14","2702.16","12583.0","499822.0","7.7487683E7"
"2018/03/07","2712.56","-32.27","-1.18","2752.65","2762.62","2711.75","14030.0","558128.0","7.6853988E7"
"2018/03/06","2744.83","80.18","3.01","2705.67","2744.83","2705.37","15864.0","787538.0","7.6979949E7"
"2018/03/05","2664.65","-36.57","-1.35","2698.53","2705.42","2664.65","10286.0","369298.0","7.3643142E7"
"2018/03/02","2701.22","-14.33","-0.53","2681.18","2705.82","2667.14","11007.0","334888.0","7.3402393E7"
"2018/02/28","2715.55","-42.50","-1.54","2746.56","2754.97","2698.50","13413.0","426111.0","7.3148512E7"
"2018/02/27","2758.05","6.94","0.25","2781.55","2785.11","2757.23","13946.0","469445.0","7.4712631E7"
"2018/02/26","2751.11","-5.26","-0.19","2777.01","2777.27","2735.90","13780.0","330544.0","7.3829021E7"
"2018/02/23","2756.37","19.14","0.70","2741.96","2756.37","2726.65","17367.0","371292.0","7.3719976E7"
"2018/02/22","2737.23","-32.83","-1.19","2749.34","2758.88","2722.66","14656.0","327963.0","7.2635138E7"
"2018/02/21","2770.06","51.58","1.90","2738.94","2786.03","2727.75","37951.0","551669.0","7.3566194E7"
"2018/02/20","2718.48","-59.90","-2.16","2763.41","2775.33","2712.83","13012.0","329042.0","7.2221381E7"
"2018/02/19","2778.38","25.84","0.94","2782.13","2785.32","2750.10","15855.0","404874.0","7.3378672E7"
"2018/02/14","2752.54","62.47","2.32","2708.72","2752.54","2701.86","16333.0","459825.0","7.3871856E7"
"2018/02/13","2690.07","0.39","0.01","2727.35","2735.51","2690.07","15903.0","730837.0","7.3398497E7"
"2018/02/12","2689.68","21.87","0.82","2701.43","2714.25","2673.51","11776.0","394740.0","7.1337203E7"
"2018/02/09","2667.81","-56.32","-2.07","2646.74","2698.86","2646.74","19326.0","607224.0","7.0449054E7"
"2018/02/08","2724.13","95.28","3.62","2660.45","2749.65","2660.45","25769.0","764853.0","7.1241134E7"
"2018/02/07","2628.85","13.75","0.53","2683.20","2714.17","2628.50","24137.0","788830.0","6.8561962E7"
"2018/02/06","2615.10","5.23","0.20","2518.37","2624.24","2492.03","26561.0","701860.0","6.7874824E7"
"2018/02/05","2609.87","-83.73","-3.11","2635.22","2650.46","2609.87","19740.0","521083.0","6.7805709E7"
"2018/02/02","2693.60","-61.87","-2.25","2752.41","2752.41","2673.87","16449.0","506998.0","6.98513E7"
"2018/02/01","2755.47","40.28","1.48","2737.03","2761.62","2734.66","16090.0","435532.0","7.1802748E7"
"2018/01/31","2715.19","-10.87","-0.40","2706.16","2741.87","2694.21","21767.0","680996.0","7.0883429E7"
"2018/01/30","2726.06","-64.82","-2.32","2759.43","2761.11","2720.37","21069.0","638338.0","7.0736124E7"
"2018/01/29","2790.88","5.11","0.18","2815.46","2824.04","2775.60","17624.0","479555.0","7.2730584E7"
"2018/01/26","2785.77","4.50","0.16","2793.24","2798.59","2766.86","23552.0","515864.0","7.281718E7"
"2018/01/25","2781.27","60.62","2.23","2727.91","2783.74","2712.34","23025.0","829275.0","7.2994021E7"
"2018/01/24","2720.65","15.88","0.59","2706.96","2736.38","2699.39","17129.0","452788.0","7.0268812E7"
"2018/01/23","2704.77","30.20","1.13","2703.30","2705.53","2679.25","26798.0","543407.0","6.9419368E7"
"2018/01/22","2674.57","-88.52","-3.20","2761.60","2761.60","2665.22","50152.0","724996.0","6.9019179E7"
"2018/01/19","2763.09","-27.19","-0.97","2804.70","2811.24","2748.32","18491.0","491557.0","7.1199684E7"
"2018/01/18","2790.28","36.37","1.32","2795.37","2820.25","2776.00","24788.0","736724.0","7.2676952E7"
"2018/01/17","2753.91","7.48","0.27","2753.70","2792.22","2732.54","35186.0","811631.0","7.1665385E7"
"2018/01/16","2746.43","100.51","3.80","2649.89","2749.42","2645.73","25329.0","797351.0","7.1818351E7"
"2018/01/15","2645.92","-22.83","-0.86","2656.67","2659.55","2628.72","16229.0","423987.0","6.9848667E7"
"2018/01/12","2668.75","-9.69","-0.36","2683.01","2686.12","2611.11","18395.0","613267.0","7.1141049E7"
"2018/01/11","2678.44","49.33","1.88","2628.20","2680.87","2625.06","13558.0","435087.0","7.0071732E7"
"2018/01/10","2629.11","-49.12","-1.83","2677.17","2679.95","2609.58","18670.0","825644.0","6.9862143E7"
"2018/01/09","2678.23","-15.12","-0.56","2692.52","2708.98","2665.63","15385.0","453800.0","7.2854424E7"
"2018/01/08","2693.35","-66.86","-2.42","2763.48","2763.48","2668.45","18941.0","474956.0","7.3825779E7"
"2018/01/05","2760.21","36.83","1.35","2750.77","2772.26","2742.73","13918.0","421593.0","7.510897E7"
"2018/01/04","2723.38","-50.94","-1.84","2799.86","2800.71","2721.88","16076.0","478566.0","7.3350967E7"
"2018/01/03","2774.32","7.57","0.27","2797.77","2805.11","2756.75","14143.0","425875.0","7.4161047E7"
"2018/01/02","2766.75","-17.05","-0.61","2794.99","2794.99","2759.63","11026.0","296254.0","7.3385967E7"
"2017/12/28","2783.80","17.88","0.65","2764.62","2785.84","2754.06","11984.0","350420.0","7.34728E7"
"2017/12/27","2765.92","50.92","1.88","2737.73","2765.92","2729.17","13017.0","483618.0","7.2408393E7"
"2017/12/26","2715.00","-24.49","-0.89","2741.82","2765.03","2714.25","17130.0","643617.0","7.1266411E7"
"2017/12/22","2739.49","68.91","2.58","2669.22","2743.38","2662.92","12659.0","420909.0","7.3245668E7"
"2017/12/21","2670.58","-91.86","-3.33","2764.46","2764.46","2668.45","13667.0","516575.0","7.2831251E7"
"2017/12/20","2762.44","-0.12","0.00","2778.37","2785.15","2752.43","15988.0","478261.0","7.5627658E7"
"2017/12/19","2762.56","51.58","1.90","2733.99","2768.96","2729.40","19495.0","702861.0","7.5690152E7"
"2017/12/18","2710.98","-22.31","-0.82","2739.89","2742.99","2708.96","11184.0","357115.0","7.3306619E7"
"2017/12/15","2733.29","-14.95","-0.54","2765.86","2766.68","2709.46","15317.0","407329.0","7.2531194E7"
"2017/12/14","2748.24","5.12","0.19","2751.86","2763.37","2738.44","17144.0","673578.0","7.9345903E7"
"2017/12/13","2743.12","22.06","0.81","2715.79","2748.38","2714.73","12229.0","416251.0","7.9820053E7"
"2017/12/12","2721.06","-30.14","-1.10","2753.60","2754.13","2708.24","13021.0","411740.0","8.0200172E7"
"2017/12/11","2751.20","47.83","1.77","2710.58","2751.20","2689.81","13009.0","336842.0","8.1088721E7"
"2017/12/08","2703.37","15.00","0.56","2707.90","2724.08","2693.87","12727.0","418971.0","8.0555878E7"
"2017/12/07","2688.37","-49.66","-1.81","2757.29","2757.83","2666.55","18610.0","590314.0","7.8654902E7"
"2017/12/06","2738.03","-56.43","-2.02","2800.68","2804.90","2737.92","14525.0","495459.0","8.0146434E7"
"2017/12/05","2794.46","-11.24","-0.40","2779.68","2818.95","2765.88","17139.0","512554.0","8.1039444E7"
"2017/12/04","2805.70","-2.85","-0.10","2821.11","2822.62","2750.23","16615.0","542961.0","8.2445217E7"
"2017/12/01","2808.55","19.62","0.70","2808.39","2820.31","2777.51","16092.0","544229.0","8.1391174E7"
"2017/11/30","2788.93","-116.98","-4.03","2849.27","2849.90","2788.93","27283.0","1164878.0","8.0766588E7"
"2017/11/29","2905.91","21.31","0.74","2890.06","2912.38","2876.67","16859.0","442292.0","8.5683989E7"
"2017/11/28","2884.60","-40.75","-1.39","2923.95","2927.87","2867.76","19009.0","607775.0","8.5588985E7"
"2017/11/27","2925.35","-35.85","-1.21","2996.84","3001.66","2902.95","22796.0","848065.0","8.6374731E7"
"2017/11/24","2961.20","23.51","0.80","2941.21","2970.65","2932.12","18970.0","470478.0","8.806982E7"
"2017/11/23","2937.69","-10.94","-0.37","2952.40","2952.49","2921.98","17354.0","470043.0","8.7527564E7"
"2017/11/22","2948.63","37.59","1.29","2935.12","2951.93","2918.77","27068.0","763748.0","8.899772E7"
"2017/11/21","2911.04","26.02","0.90","2902.76","2928.80","2877.03","22740.0","755965.0","8.735187E7"
"2017/11/20","2885.02","-13.55","-0.47","2901.72","2913.90","2870.99","16423.0","474504.0","8.5168862E7"
"2017/11/17","2898.57","-1.09","-0.04","2898.95","2913.53","2892.01","21207.0","678557.0","8.5910428E7"
"2017/11/16","2899.66","32.63","1.14","2869.42","2902.37","2836.75","22121.0","556781.0","8.5595253E7"
"2017/11/15","2867.03","-40.42","-1.39","2908.78","2923.86","2858.34","29935.0","694206.0","8.4913192E7"
"2017/11/14","2907.45","56.01","1.96","2856.32","2918.30","2853.68","27810.0","657536.0","8.6271816E7"
"2017/11/13","2851.44","11.51","0.41","2846.63","2856.50","2832.46","21830.0","544639.0","8.4940076E7"
"2017/11/10","2839.93","24.58","0.87","2803.68","2839.93","2794.71","19985.0","447344.0","8.4601483E7"
"2017/11/09","2815.35","-13.70","-0.48","2835.60","2835.95","2796.11","13984.0","504251.0","8.4573383E7"
"2017/11/08","2829.05","-0.57","-0.02","2823.78","2842.02","2817.80","14254.0","481325.0","8.522558E7"
"2017/11/07","2829.62","8.52","0.30","2813.84","2845.74","2811.10","12712.0","415126.0","8.468149E7"
"2017/11/06","2821.10","1.27","0.05","2814.47","2828.47","2807.93","11729.0","442137.0","8.5309427E7"
"2017/11/03","2819.83","20.78","0.74","2810.19","2819.83","2779.94","11996.0","485336.0","8.5891483E7"
"2017/11/02","2799.05","-33.19","-1.17","2827.37","2830.44","2793.29","12922.0","555957.0","8.5027114E7"
"2017/11/01","2832.24","10.29","0.36","2843.16","2843.91","2812.73","14372.0","763165.0","8.6608593E7"
"2017/10/31","2821.95","53.29","1.92","2777.31","2833.95","2773.27","14828.0","714794.0","8.4513043E7"
"2017/10/30","2768.66","20.20","0.73","2769.38","2793.92","2765.05","13414.0","613509.0","8.2375063E7"
"2017/10/27","2748.46","9.79","0.36","2743.93","2749.09","2722.17","16579.0","839921.0","8.1252045E7"
"2017/10/26","2738.67","-81.58","-2.89","2796.97","2810.81","2737.31","17059.0","802153.0","8.1320768E7"
"2017/10/25","2820.25","40.33","1.45","2789.80","2820.25","2780.03","13824.0","530410.0","8.4170788E7"
"2017/10/24","2779.92","-16.07","-0.57","2790.52","2803.86","2774.64","12347.0","568224.0","8.3803339E7"
"2017/10/23","2795.99","21.60","0.78","2790.05","2795.99","2773.53","13119.0","579054.0","8.5821791E7"
"2017/10/20","2774.39","18.11","0.66","2768.41","2774.39","2747.39","22122.0","719342.0","8.3331259E7"
"2017/10/19","2756.28","15.59","0.57","2741.34","2768.77","2727.48","16881.0","780990.0","8.169515E7"
"2017/10/18","2740.69","-19.68","-0.71","2763.34","2766.97","2710.91","18429.0","900522.0","8.2749395E7"
"2017/10/17","2760.37","15.18","0.55","2765.73","2796.74","2756.60","18991.0","786008.0","8.4643153E7"
"2017/10/16","2745.19","-38.84","-1.40","2785.04","2796.27","2715.70","22787.0","883558.0","8.4929589E7"
"2017/10/13","2784.03","-60.60","-2.13","2837.31","2842.90","2763.30","20142.0","788090.0","8.6620261E7"
"2017/10/12","2844.63","-7.46","-0.26","2855.82","2857.65","2836.40","13689.0","552343.0","8.8852065E7"
"2017/10/11","2852.09","24.74","0.88","2837.45","2854.87","2830.23","15499.0","686914.0","8.9323858E7"
"2017/10/10","2827.35","78.46","2.85","2784.26","2842.86","2774.22","18327.0","897826.0","8.8793359E7"
"2017/09/29","2748.89","8.62","0.31","2750.72","2757.45","2732.58","11460.0","441678.0","8.4186654E7"
"2017/09/28","2740.27","10.65","0.39","2755.09","2762.75","2725.80","16528.0","596809.0","8.4292794E7"
"2017/09/27","2729.62","23.37","0.86","2726.06","2745.48","2697.84","15397.0","589835.0","8.3633398E7"
"2017/09/26","2706.25","-28.43","-1.04","2719.10","2738.21","2696.01","19694.0","1094831.0","8.319266E7"
"2017/09/25","2734.68","28.73","1.06","2707.68","2753.37","2706.04","18527.0","604360.0","8.6221237E7"
"2017/09/22","2705.95","-22.98","-0.84","2725.45","2761.74","2693.65","16912.0","693073.0","8.3825251E7"
"2017/09/21","2728.93","-21.94","-0.80","2744.36","2750.31","2697.38","20129.0","924637.0","8.409297E7"
"2017/09/20","2750.87","-13.99","-0.51","2775.17","2782.93","2738.14","21434.0","719952.0","8.2803254E7"
"2017/09/19","2764.86","-25.47","-0.91","2789.31","2793.30","2756.79","21900.0","637755.0","8.2010075E7"
"2017/09/18","2790.33","23.84","0.86","2777.18","2793.50","2776.08","17371.0","508811.0","8.2652507E7"
"2017/09/15","2766.49","15.74","0.57","2737.23","2766.49","2730.24","17043.0","485366.0","8.0764721E7"
"2017/09/14","2750.75","17.46","0.64","2744.97","2750.75","2727.06","12905.0","413386.0","7.1942854E7"
"2017/09/13","2733.29","20.65","0.76","2721.92","2759.68","2709.91","18185.0","649025.0","7.1107911E7"
"2017/09/12","2712.64","47.39","1.78","2694.59","2722.37","2684.09","16470.0","523292.0","7.0317254E7"
"2017/09/11","2665.25","38.17","1.45","2653.66","2667.76","2652.17","13446.0","422107.0","6.9338078E7"
"2017/09/08","2627.08","10.48","0.40","2629.48","2645.01","2614.49","13737.0","406533.0","6.82726E7"
"2017/09/07","2616.60","24.12","0.93","2595.03","2638.00","2593.76","19774.0","495486.0","6.7431127E7"
"2017/09/06","2592.48","26.42","1.03","2561.83","2601.08","2561.83","13645.0","474254.0","6.7378988E7"
"2017/09/05","2566.06","19.77","0.78","2563.95","2568.44","2522.04","14151.0","431766.0","6.6024892E7"
"2017/09/04","2546.29","-57.45","-2.21","2524.60","2568.74","2523.03","11569.0","365931.0","6.4729401E7"
"2017/09/01","2603.74","15.79","0.61","2596.01","2610.93","2579.19","9127.0","291203.0","6.5605994E7"
"2017/08/31","2587.95","18.90","0.74","2584.02","2589.08","2573.71","10213.0","297550.0","6.5411199E7"
"2017/08/30","2569.05","19.32","0.76","2571.37","2572.84","2560.84","8504.0","268997.0","6.517204E7"
"2017/08/29","2549.73","-4.43","-0.17","2540.45","2558.31","2515.05","11582.0","366984.0","6.442898E7"
"2017/08/28","2554.16","-25.37","-0.98","2573.93","2580.96","2541.91","7842.0","228401.0","6.4642146E7"
"2017/08/25","2579.53","7.35","0.29","2576.63","2584.35","2565.97","9023.0","251214.0","6.5199301E7"
"2017/08/24","2572.18","0.75","0.03","2576.00","2585.59","2565.75","11917.0","337294.0","6.4952735E7"
"2017/08/23","2571.43","10.83","0.42","2581.84","2584.09","2568.21","11752.0","374252.0","6.4878186E7"
"2017/08/22","2560.60","24.90","0.98","2547.96","2568.26","2545.28","9389.0","279911.0","6.4903496E7"
"2017/08/21","2535.70","-8.35","-0.33","2547.70","2550.92","2528.34","9925.0","307947.0","6.4044416E7"
"2017/08/18","2544.05","14.51","0.57","2487.11","2547.02","2481.56","11735.0","346859.0","6.3986202E7"
"2017/08/17","2529.54","36.75","1.47","2509.81","2532.51","2493.24","13341.0","403442.0","6.3472947E7"
"2017/08/16","2492.79","20.54","0.83","2520.77","2527.47","2488.88","14231.0","474087.0","6.2981662E7"
"2017/08/14","2472.25","63.95","2.66","2446.85","2473.88","2432.43","12502.0","452743.0","6.2175393E7"
"2017/08/11","2408.30","-63.64","-2.57","2406.37","2440.02","2389.75","16059.0","555145.0","5.9317946E7"
"2017/08/10","2471.94","-10.05","-0.40","2471.12","2493.36","2435.94","15132.0","420803.0","6.1731566E7"
"2017/08/09","2481.99","-64.49","-2.53","2513.84","2523.94","2481.99","12109.0","381168.0","6.1705818E7"
"2017/08/08","2546.48","54.75","2.20","2518.67","2547.69","2498.09","12830.0","425593.0","6.3573272E7"
"2017/08/07","2491.73","8.98","0.36","2483.42","2507.56","2480.87","9718.0","323191.0","6.1728509E7"
"2017/08/04","2482.75","-26.48","-1.06","2509.92","2539.35","2455.75","15648.0","540262.0","6.1587673E7"
"2017/08/03","2509.23","-110.07","-4.20","2613.00","2613.69","2506.30","16732.0","512189.0","6.2758547E7"
"2017/08/02","2619.30","58.91","2.30","2600.86","2623.27","2598.03","13426.0","419754.0","6.5279986E7"
"2017/08/01","2560.39","-13.45","-0.52","2558.19","2586.69","2543.55","12585.0","377293.0","6.3212682E7"
"2017/07/31","2573.84","33.73","1.33","2518.39","2574.01","2511.69","15266.0","471778.0","6.3639916E7"
"2017/07/28","2540.11","-117.08","-4.41","2640.94","2640.94","2529.23","22919.0","761179.0","6.2461931E7"
"2017/07/27","2657.19","26.77","1.02","2640.90","2681.28","2629.09","16209.0","588206.0","6.5873586E7"
"2017/07/26","2630.42","-67.81","-2.51","2701.70","2708.44","2613.02","26623.0","916024.0","6.4645273E7"
"2017/07/25","2698.23","-89.25","-3.20","2786.81","2793.56","2695.46","25645.0","687971.0","6.7472167E7"
"2017/07/24","2787.48","28.62","1.04","2765.18","2803.33","2758.89","18782.0","477359.0","6.9878504E7"
"2017/07/21","2758.86","-5.03","-0.18","2754.05","2764.77","2731.05","17991.0","348029.0","6.847705E7"
"2017/07/20","2763.89","10.71","0.39","2765.90","2768.78","2740.73","14879.0","339760.0","6.8582905E7"
"2017/07/19","2753.18","45.60","1.68","2724.40","2753.54","2716.70","17824.0","414641.0","6.8310755E7"
"2017/07/18","2707.58","17.64","0.66","2685.09","2714.29","2674.02","16623.0","365061.0","6.7809827E7"
"2017/07/17","2689.94","24.17","0.91","2684.34","2690.36","2664.97","13255.0","383904.0","6.7900669E7"
"2017/07/14","2665.77","6.86","0.26","2684.61","2694.63","2655.80","14286.0","414657.0","6.7622077E7"
"2017/07/13","2658.91","66.47","2.56","2611.23","2675.03","2608.76","17768.0","610767.0","6.7238144E7"
"2017/07/12","2592.44","-0.93","-0.04","2593.26","2605.43","2587.26","11413.0","370893.0","6.5591921E7"
"2017/07/11","2593.37","26.75","1.04","2575.31","2594.34","2570.05","13952.0","373001.0","6.5667754E7"
"2017/07/10","2566.62","-4.34","-0.17","2581.48","2581.48","2544.21","10510.0","308954.0","6.4357336E7"
"2017/07/07","2570.96","-6.79","-0.26","2562.49","2593.40","2553.68","14433.0","381152.0","6.3968111E7"
"2017/07/06","2577.75","8.67","0.34","2591.50","2598.21","2561.73","11069.0","400262.0","6.4963819E7"
"2017/07/05","2569.08","61.79","2.46","2514.21","2569.08","2510.93","13989.0","467026.0","6.4832549E7"
"2017/07/04","2507.29","-16.43","-0.65","2520.26","2548.01","2493.09","13218.0","366946.0","6.2918866E7"
"2017/07/03","2523.72","-70.39","-2.71","2589.91","2589.91","2511.81","14261.0","430157.0","6.3354388E7"
"2017/06/30","2594.11","-14.36","-0.55","2575.36","2595.66","2570.01","10667.0","355197.0","6.466031E7"
"2017/06/29","2608.47","15.69","0.61","2622.83","2632.87","2588.53","12851.0","413882.0","6.5489874E7"
"2017/06/28","2592.78","-46.26","-1.75","2614.37","2653.78","2588.53","20933.0","632926.0","6.4540989E7"
"2017/06/27","2639.04","37.63","1.45","2612.71","2647.78","2597.32","18811.0","572182.0","6.6200799E7"
"2017/06/26","2601.41","70.18","2.77","2542.77","2601.41","2538.66","19932.0","524479.0","6.4790298E7"
"2017/06/23","2531.23","38.17","1.53","2491.90","2535.11","2483.46","11518.0","358608.0","6.2606203E7"
"2017/06/22","2493.06","-2.04","-0.08","2526.85","2532.41","2488.12","14889.0","489177.0","6.2253365E7"
"2017/06/21","2495.10","-5.69","-0.23","2486.83","2509.51","2457.57","14127.0","501935.0","6.2153E7"
"2017/06/20","2500.79","-23.64","-0.94","2557.67","2561.95","2500.31","17111.0","591812.0","6.1692421E7"
"2017/06/19","2524.43","55.68","2.26","2479.45","2527.01","2478.16","18075.0","527741.0","6.1145835E7"
"2017/06/16","2468.75","14.44","0.59","2461.94","2486.22","2455.98","14009.0","403673.0","5.9240679E7"
"2017/06/15","2454.31","-0.23","-0.01","2457.73","2459.60","2408.51","16295.0","442956.0","5.9191349E7"
"2017/06/14","2454.54","11.27","0.46","2465.28","2490.02","2452.52","18105.0","475099.0","5.8354881E7"
"2017/06/13","2443.27","25.37","1.05","2427.37","2443.96","2418.77","15689.0","395834.0","5.7958059E7"
"2017/06/12","2417.90","-76.10","-3.05","2455.53","2461.61","2417.45","16727.0","391544.0","5.6928657E7"
"2017/06/09","2494.00","42.77","1.74","2461.31","2494.22","2453.67","21325.0","543989.0","5.8085668E7"
"2017/06/08","2451.23","43.50","1.81","2415.38","2458.01","2411.26","27132.0","541564.0","5.6721764E7"
"2017/06/07","2407.73","21.30","0.89","2381.23","2410.74","2375.85","15446.0","361415.0","5.6189153E7"
"2017/06/05","2386.43","-14.84","-0.62","2406.69","2407.92","2377.66","11078.0","271860.0","5.5752589E7"
"2017/06/02","2401.27","35.71","1.51","2384.04","2401.62","2378.09","14558.0","320126.0","5.6506031E7"
"2017/06/01","2365.56","-1.79","-0.08","2364.25","2367.98","2350.97","13578.0","278806.0","5.5760565E7"
"2017/05/31","2367.35","-6.71","-0.28","2372.92","2383.89","2363.16","14509.0","355140.0","5.6155179E7"
"2017/05/30","2374.06","16.31","0.69","2371.31","2377.94","2348.97","16125.0","334131.0","5.6463123E7"
"2017/05/29","2357.75","23.47","1.01","2355.36","2374.58","2344.03","15092.0","394356.0","5.6632014E7"
"2017/05/26","2334.28","27.86","1.21","2318.69","2336.87","2316.49","17307.0","388338.0","5.5936342E7"
"2017/05/25","2306.42","-29.13","-1.25","2346.53","2347.74","2299.20","14765.0","283856.0","5.4890129E7"
"2017/05/24","2335.55","11.22","0.48","2338.46","2346.81","2330.44","10871.0","255195.0","5.5138115E7"
"2017/05/23","2324.33","-12.94","-0.55","2345.51","2346.18","2323.96","13541.0","289188.0","5.4594495E7"
"2017/05/22","2337.27","32.64","1.42","2320.01","2337.73","2315.46","11564.0","271769.0","5.5259525E7"
"2017/05/19","2304.63","-13.84","-0.60","2317.95","2323.93","2301.81","11956.0","289738.0","5.3860791E7"
"2017/05/18","2318.47","4.98","0.22","2271.64","2318.78","2269.01","14697.0","351831.0","5.4908436E7"
"2017/05/17","2313.49","-1.43","-0.06","2318.21","2319.59","2302.32","12487.0","289349.0","5.4244928E7"
"2017/05/16","2314.92","-33.23","-1.42","2364.21","2368.21","2311.66","17934.0","352630.0","5.4627267E7"
"2017/05/15","2348.15","21.53","0.93","2330.64","2351.61","2322.80","14181.0","275253.0","5.508516E7"
"2017/05/12","2326.62","-27.54","-1.17","2354.17","2355.61","2321.17","14158.0","299227.0","5.4699066E7"
"2017/05/11","2354.16","53.18","2.31","2312.68","2354.44","2310.08","22891.0","468613.0","5.5623733E7"
"2017/05/10","2300.98","-22.06","-0.95","2333.45","2344.83","2295.66","13119.0","405725.0","5.4646337E7"
"2017/05/08","2323.04","27.35","1.19","2299.37","2323.04","2289.55","12366.0","346692.0","5.564738E7"
"2017/05/04","2295.69","34.11","1.51","2274.40","2295.69","2269.09","12054.0","292165.0","5.4800216E7"
"2017/05/02","2261.58","27.69","1.24","2251.95","2274.92","2250.62","12247.0","360636.0","5.4194844E7"
"2017/04/28","2233.89","6.57","0.29","2230.75","2247.16","2226.17","14520.0","361907.0","5.3080209E7"
"2017/04/27","2227.32","-18.01","-0.80","2244.28","2248.02","2218.06","11032.0","295180.0","5.2780149E7"
"2017/04/26","2245.33","27.72","1.25","2236.64","2248.65","2234.47","15755.0","471844.0","5.2986685E7"
"2017/04/25","2217.61","26.19","1.20","2198.83","2217.78","2182.24","12896.0","395673.0","5.193533E7"
"2017/04/24","2191.42","-10.76","-0.49","2212.41","2218.09","2191.42","10186.0","277263.0","5.1712053E7"
"2017/04/21","2202.18","2.27","0.10","2210.56","2211.92","2192.06","11998.0","318861.0","5.1548761E7"
"2017/04/20","2199.91","0.84","0.04","2199.65","2206.54","2189.19","15206.0","355494.0","5.1151614E7"
"2017/04/19","2199.07","-4.16","-0.19","2205.70","2213.03","2194.29","16157.0","271637.0","5.018025E7"
"2017/04/18","2203.23","43.82","2.03","2171.10","2206.01","2164.50","16853.0","315899.0","5.0436739E7"
"2017/04/17","2159.41","31.67","1.49","2142.41","2160.32","2138.52","14300.0","267619.0","4.9429282E7"
"2017/04/14","2127.74","-11.58","-0.54","2131.69","2152.32","2127.74","16717.0","355916.0","4.9517097E7"
"2017/04/13","2139.32","3.22","0.15","2138.11","2143.32","2128.17","9829.0","228063.0","4.9581765E7"
"2017/04/12","2136.10","10.36","0.49","2124.52","2136.10","2116.98","10036.0","201218.0","4.909247E7"
"2017/04/11","2125.74","5.06","0.24","2118.69","2138.84","2100.63","13775.0","288733.0","4.8909361E7"
"2017/04/10","2120.68","-38.10","-1.76","2159.36","2159.74","2116.12","15130.0","301791.0","4.8945121E7"
"2017/04/07","2158.78","18.10","0.85","2141.89","2159.03","2132.66","35610.0","674046.0","4.9772333E7"
"2017/04/06","2140.68","-11.32","-0.53","2151.11","2153.15","2132.04","10609.0","250671.0","4.9871384E7"
"2017/04/05","2152.00","-8.93","-0.41","2160.17","2165.17","2139.16","11610.0","274096.0","5.0527046E7"
"2017/04/04","2160.93","7.61","0.35","2157.74","2176.69","2146.26","12603.0","255955.0","5.1041689E7"
"2017/04/03","2153.32","48.50","2.30","2122.38","2155.14","2117.53","10263.0","239161.0","5.1486366E7"
"2017/03/31","2104.82","-4.53","-0.21","2112.29","2113.20","2097.89","8901.0","218169.0","5.0247185E7"
"2017/03/30","2109.35","-0.95","-0.05","2114.63","2116.74","2092.96","8335.0","202127.0","5.0539901E7"
"2017/03/29","2110.30","30.11","1.45","2089.72","2113.41","2085.52","11172.0","329588.0","5.0794007E7"
"2017/03/28","2080.19","11.39","0.55","2076.27","2080.19","2057.32","8506.0","216848.0","5.021788E7"
"2017/03/27","2068.80","6.00","0.29","2075.32","2082.46","2068.08","10778.0","347440.0","5.0055671E7"
"2017/03/24","2062.80","31.69","1.56","2056.05","2062.80","2047.94","12652.0","343720.0","4.9252472E7"
"2017/03/23","2031.11","-3.90","-0.19","2043.92","2050.24","2024.59","8744.0","205558.0","4.8315005E7"
"2017/03/22","2035.01","5.92","0.29","2014.17","2038.68","2011.05","10318.0","286771.0","4.8484458E7"
"2017/03/21","2029.09","-3.32","-0.16","2041.77","2049.96","2023.45","10262.0","267044.0","4.7745793E7"
"2017/03/20","2032.41","-2.91","-0.14","2038.80","2039.32","2017.38","9918.0","255634.0","4.7804867E7"
"2017/03/17","2035.32","-25.16","-1.22","2050.42","2050.84","2017.02","16973.0","492250.0","4.7302779E7"
